x,y,z
-1359.57,-2446.37,-171.067
-1362.72,-2485.64,-173.813
-1368.52,-2532.44,-177.085
-1372.92,-2575.35,-180.086
-1371.05,-2607.92,-182.364
-1377.27,-2658.68,-185.913
-1378.52,-2698.4,-188.691
-1361.14,-2702.7,-188.991
-1344.76,-2710.85,-189.561
-1329.36,-2718.4,-190.089
-1312.88,-2726.36,-190.646
-1297.14,-2733.85,-191.169
-1281.61,-2741.12,-191.678
-1264.99,-2748.79,-192.214
-1250.77,-2759.64,-192.973
-1222.92,-2741.49,-191.704
-1207.09,-2748.46,-192.191
-1202.31,-2780.99,-194.466
-1171.66,-2755.01,-192.649
-1124.61,-2731.37,-190.996
-1096.33,-2708.39,-189.389
-1068.89,-2684.97,-187.751
-1058.43,-2706.23,-189.238
-1043.06,-2712.16,-189.652
-1027.41,-2718.1,-190.068
-1010.93,-2724.24,-190.497
-995.467,-2729.9,-190.893
-972.196,-2717.06,-189.995
-943.283,-2684.93,-187.749
-929.086,-2694.08,-188.388
-911.738,-2695.76,-188.506
-892.407,-2689.58,-188.074
-876.883,-2694.66,-188.429
-862.024,-2703.61,-189.055
-845.228,-2704.7,-189.131
-826.761,-2702.03,-188.945
-811.167,-2706.73,-189.273
-795.545,-2711.34,-189.596
-778.274,-2712.18,-189.654
-762.622,-2716.6,-189.963
-746.159,-2721.14,-190.281
-730.456,-2725.38,-190.577
-711.956,-2717.88,-190.052
-696.475,-2725.98,-190.619
-683.642,-2741.55,-191.708
-668.085,-2745.37,-191.975
-646.85,-2729.92,-190.895
-627.506,-2718.04,-190.064
-611.299,-2721.71,-190.321
-594.743,-2721.27,-190.29
-578.211,-2720.74,-190.253
-561.182,-2720.21,-190.216
-544.703,-2719.47,-190.164
-528.229,-2722.71,-190.39
-512.043,-2721.72,-190.321
-495.624,-2720.69,-190.249
-479.142,-2723.63,-190.454
-463.691,-2726.29,-190.64
-447.962,-2728.9,-190.823
-431.431,-2731.55,-191.009
-414.735,-2726.05,-190.624
-398.221,-2728.5,-190.795
-381.929,-2726.79,-190.676
-366.46,-2728.9,-190.823
-349.931,-2731.06,-190.974
-334.176,-2733.02,-191.111
-317.425,-2730.99,-190.969
-285.493,-2730.48,-190.934
-200.385,-2093.34,-146.381
-187.908,-2094.49,-146.461
-175.493,-2091.56,-146.256
-162.516,-2088.6,-146.049
-150.383,-2085.51,-145.833
-138.091,-2082.35,-145.612
-125.24,-2079.16,-145.389
-100.853,-2080.48,-145.482
-83.335,-2001.38,-139.95
-71.578,-1995.85,-139.563
-59.8876,-1990.24,-139.171
-47.9319,-1986.57,-138.915
-36.3289,-1978.84,-138.374
-24.2977,-1975.03,-138.107
-13.0714,-1971.14,-137.836
-1.70369,-1969.19,-137.699
10.2091,-1967.17,-137.558
21.3637,-1967.08,-137.552
33.3074,-1968.91,-137.68
44.8417,-1976.67,-138.222
56.2184,-1982.36,-138.62
80.049,-1991.53,-139.262
92.3266,-2046.93,-143.135
104.843,-2018.36,-141.137
116.135,-2011.75,-140.675
127.993,-2009.03,-140.485
139.438,-2006.27,-140.292
151.282,-2001.42,-139.953
162.466,-1998.54,-139.752
174.391,-1995.54,-139.542
185.525,-1990.53,-139.192
196.613,-1987.47,-138.977
208.434,-1984.26,-138.753
219.653,-1981.05,-138.529
230.99,-1975.75,-138.158
241.893,-1970.43,-137.786
252.996,-1967.03,-137.548
264.18,-1961.54,-137.164
274.932,-1956.04,-136.78
286.481,-1952.38,-136.523
297.246,-1948.76,-136.27
319.613,-1941.19,-135.741
317.999,-1852.45,-129.536
327.102,-1842.76,-128.859
337.172,-1834.87,-128.307
347.375,-1830.95,-128.032
357.896,-1826.9,-127.749
367.634,-1820.9,-127.33
377.722,-1816.81,-127.043
388.541,-1814.53,-126.885
398.57,-1810.33,-126.59
409.523,-1807.89,-126.42
419.768,-1805.55,-126.257
430.692,-1802.99,-126.077
440.607,-1798.55,-125.767
451.458,-1797.93,-125.723
462.162,-1795.22,-125.534
473.015,-1794.47,-125.481
484.22,-1793.56,-125.418
495.086,-1792.67,-125.356
505.957,-1791.72,-125.289
517.178,-1790.61,-125.211
528.624,-1791.44,-125.27
540.614,-1792.04,-125.312
551.354,-1790.87,-125.23
563.384,-1791.32,-125.261
574.924,-1791.86,-125.299
586.489,-1792.32,-125.331
596.527,-1793.23,-125.395
608.484,-1793.44,-125.409
631.778,-1793.87,-125.439
648.658,-1775.13,-124.129
648.197,-1737.02,-121.465
647.357,-1703.24,-119.102
646.372,-1671.57,-116.888
644.627,-1638,-114.54
643.149,-1602.1,-112.029
642.572,-1574.36,-110.09
643.991,-1552.21,-108.541
644.695,-1528.13,-106.858
646.419,-1507.9,-105.443
651.101,-1490.67,-104.238
653.635,-1472.13,-102.941
656.23,-1455.68,-101.791
662.121,-1446.44,-101.145
668.342,-1437,-100.485
673.071,-1425.98,-99.7146
679.104,-1416.5,-99.0516
684.641,-1407.2,-98.4009
689.479,-1395.96,-97.6147
693.939,-1384.84,-96.8373
698.296,-1373.71,-96.0595
704.639,-1366,-95.5201
711.579,-1360.17,-95.1121
719.801,-1355.85,-94.8106
729.37,-1355.29,-94.7709
742.91,-1361.59,-95.2119
992.246,-1709.26,-119.523
998.037,-1696.65,-118.642
1027,-1677.03,-117.269
1134.28,-1739.26,-121.621
1135.32,-1719.5,-120.239
1138.13,-1698.48,-118.77
1142.79,-1683.34,-117.71
1144.56,-1665.23,-116.444
1149.9,-1651.86,-115.509
1147.9,-1628.91,-113.905
1144.99,-1604.09,-112.169
1149.39,-1591.13,-111.263
1150.75,-1572.89,-109.987
1152.67,-1556.63,-108.85
1155.93,-1541.78,-107.812
1151.96,-1517.3,-106.1
1150.82,-1498.1,-104.758
1155.02,-1482.27,-103.65
1155.17,-1464.42,-102.402
1156.12,-1448.4,-101.282
1159.71,-1435.3,-100.366
1157.86,-1416.26,-99.0342
1153.68,-1393.87,-97.4688
1154,-1378.04,-96.3618
1157.03,-1365.08,-95.4555
1155.78,-1347.8,-94.2475
1159.86,-1336.4,-93.4502
1158.53,-1316.39,-92.0508
1153.07,-1294.58,-90.5258
1155.17,-1282.01,-89.6466
1156.06,-1267.75,-88.65
1155.22,-1252.29,-87.5687
1155.97,-1238.01,-86.57
1165.71,-1234.37,-86.3156
1167.64,-1221.55,-85.419
1166.34,-1206.21,-84.3465
1165.12,-1190.71,-83.2624
1156.51,-1168.39,-81.7015
1160.74,-1158.57,-81.0154
1168.71,-1153.41,-80.6542
1165.43,-1133.96,-79.2945
1166.19,-1121.72,-78.4382
1168.61,-1110.54,-77.6567
1164.7,-1094.35,-76.5248
1166.91,-1083.24,-75.7475
1173.14,-1076.53,-75.278
1170.66,-1061.5,-74.2272
1160.39,-1040.1,-72.7306
1166.67,-1033.08,-72.2403
1172.51,-1026.49,-71.7788
1175.68,-1016.79,-71.1007
1181.52,-1010.02,-70.6278
1173.78,-991.398,-69.3253
1175.92,-979.568,-68.4981
1171.03,-963.578,-67.3799
1167.26,-949.278,-66.38
1179.24,-924.778,-64.6668
1168.67,-905.868,-63.3444
1177.31,-901.239,-63.0208
1182.49,-894.468,-62.5473
1182.99,-883.853,-61.805
1184.85,-874.676,-61.1633
1181.97,-861.748,-60.2593
1177.19,-847.943,-59.294
1179.05,-838.519,-58.6349
1181.47,-828.199,-57.9133
1192.08,-826.983,-57.8283
1179.44,-795.986,-55.6608
1185.68,-790.313,-55.2641
1183.69,-778.874,-54.4642
1183.13,-768.802,-53.7599
1189.37,-762.852,-53.3438
1185.31,-750.668,-52.4918
1177.97,-736.098,-51.473
1178.72,-727.34,-50.8606
1189.93,-724.382,-50.6537
1194.09,-717.542,-50.1754
1179.43,-699.237,-48.8954
1180.19,-690.099,-48.2565
1183.14,-681.072,-47.6252
1193.42,-679.248,-47.4976
1209.51,-679.24,-47.4971
1197.86,-663.226,-46.3773
1177.79,-641.688,-44.8712
1184.93,-636.925,-44.5381
1188.76,-629.773,-44.038
1187.06,-620.164,-43.3661
1197.84,-616.775,-43.1291
1201.38,-609.891,-42.6477
1199.69,-599.959,-41.9532
1172.47,-569.329,-39.8114
1199.29,-573.579,-40.1086
1193.54,-562.427,-39.3287
1193.29,-553.543,-38.7075
1198.28,-547.517,-38.2861
1192.41,-536.302,-37.5019
1191.83,-527.831,-36.9096
1191.28,-519.157,-36.303
1203.44,-516.254,-36.1
1195.5,-504.331,-35.2663
1187.83,-491.614,-34.377
1194.34,-486.298,-34.0052
1199.08,-479.95,-33.5614
1198.1,-471.596,-32.9772
1193.43,-461.599,-32.2781
1205.55,-457.949,-32.0229
1202.55,-448.926,-31.392
1196.45,-430.8,-30.1245
159.546,-33.2956,-2.32825
158.79,-32.0138,-2.23862
1199.95,-240.849,-16.8418
1203.33,-234.111,-16.3707
157.076,-30.3726,-2.12386
1224.07,-232.197,-16.2368
156.297,-29.1222,-2.03642
156.468,-28.1949,-1.97158
156.628,-27.2965,-1.90876
156.79,-26.3523,-1.84273
156.937,-25.4672,-1.78084
158.05,-24.8416,-1.73709
159.159,-24.2208,-1.69368
160.265,-23.5898,-1.64956
162.334,-23.2602,-1.62651
163.46,-22.4332,-1.56868
165.528,-22.072,-1.54342
1236.83,-53.6193,-3.74943
1223.18,-44.7083,-3.12631
1203.44,-36.7273,-2.56823
1207.63,-29.9198,-2.0922
1223.78,-23.0604,-1.61254
1223.89,-16.0373,-1.12144
1221.97,-8.64851,-0.604763
1216,-1.74431,-0.121974
1219.99,5.24343,0.45874
1233.95,11.3142,0.989866
1229.86,18.3256,1.60328
1211.71,26.6219,2.32912
1209.53,33.5098,2.93173
1215.31,40.8731,3.57594
1231.08,47.408,4.14766
1216.39,62.4416,5.46293
1230.06,68.7991,6.01914
1225.55,77.2394,6.75757
1217.1,83.7122,7.32387
1212.58,90.7356,7.93833
1226.08,97.7535,8.55233
1233.47,105.459,9.22651
1230.82,112.579,9.84942
1226.14,119.595,10.4632
1215.35,126.869,11.0996
1220.56,134.488,11.7662
1231.8,141.804,12.4062
1230.93,149.096,13.0442
1226.09,155.643,13.617
1217.02,163.242,14.2818
1226.11,170.545,14.9208
1233.02,178.716,15.6356
1233.89,186.431,16.3106
1234.79,193.69,16.9457
1233.59,201.117,17.5954
1226.49,207.183,18.1262
1227.2,214.787,18.7914
1233.81,223.24,19.531
1234.4,231.028,20.2123
1229.15,237.222,20.7542
1235.53,246.177,21.5377
1238.01,254.057,22.2271
1226.69,259.315,22.6871
1234.94,268.464,23.4876
1235.24,276.327,24.1754
1229.75,282.388,24.7057
1229.96,290.241,25.3928
1239.93,300.107,26.256
1234.23,306.48,26.8136
1228.57,312.562,27.3456
1232.49,321.345,28.114
1222.88,326.34,28.5511
1228.6,335.801,29.3788
1240.15,346.485,30.3135
1232.26,352.292,30.8215
1241.72,362.711,31.7331
1251.42,372.175,32.5611
1235.46,376.572,32.9458
1225.52,381.621,33.3875
1240.4,400.738,35.06
1218.65,402.865,35.2461
1220.02,411.351,35.9886
1223.29,420.284,36.7701
1209.98,439.783,38.476
1224.99,468.046,40.9488
1209.13,470.22,41.1389
1191.85,481.166,42.0966
1181.65,484.952,42.4278
1182.43,493.48,43.1739
1181.4,501.029,43.8343
1182.06,509.598,44.584
1182.76,517.967,45.3162
1183.86,525.343,45.9616
1186.27,534.582,46.7699
1184.83,542.543,47.4663
1183.54,550.053,48.1234
1180.18,557.164,48.7455
1171.54,561.327,49.1098
1153.14,562.583,49.2196
1133.81,561.094,49.0894
1128.6,567.009,49.6068
1118.18,569.837,49.8543
1089.42,564.534,49.3904
1073.66,564.466,49.3844
1059.8,564.969,49.4284
1054.6,570.385,49.9022
1061.8,582.183,50.9344
1068.78,594.286,51.9933
1067.07,601.382,52.6141
1063.47,607.69,53.166
1063.87,614.964,53.8024
1062.09,621.959,54.4144
1065.17,632.418,55.3294
1066.64,641.602,56.1329
1067.91,651.026,56.9574
1067.53,659.235,57.6756
1068.59,668.826,58.5147
1068.15,676.976,59.2277
1069.07,686.629,60.0723
1068.44,694.923,60.7978
1069.28,704.534,61.6388
1070.18,713.976,62.4648
1069.21,722.538,63.2138
1070.74,730.912,63.9465
1071.29,740.647,64.7983
1070.27,749.065,65.5347
1068.96,757.802,66.299
1071.14,768.47,67.2324
1071.31,778.424,68.1032
1071.62,788.1,68.9498
1071.7,798.01,69.8168
1065.48,802.936,70.2478
1062.18,810.544,70.9134
1060.73,818.958,71.6495
1062.03,830.245,72.637
1200.28,1014.36,88.7448
1189.85,1017.33,89.0045
1197.35,1036.11,90.6481
1191.35,1042.96,91.2469
1168.86,1035.21,90.5687
1153.65,1034.22,90.4828
1138.88,1032.66,90.3461
1125.92,1034.96,90.5468
1115.24,1037.63,90.781
1100.51,1035.8,90.6203
1087.08,1035.41,90.5866
1075.33,1036.08,90.6453
1064.74,1038.35,90.8439
1051.72,1037.33,90.7542
1039.76,1037.99,90.8126
1030.94,1041.1,91.0843
1018.03,1039.76,90.9671
1004.77,1038.69,90.8738
993.516,1041.15,91.0888
983.379,1042.47,91.2043
970.337,1040.97,91.0735
958.9,1040.65,91.0448
949.886,1043.45,91.2897
941.275,1045.81,91.497
928.287,1044,91.3384
916.973,1043.31,91.2777
905.798,1042.43,91.2011
895.562,1043.32,91.2788
886.941,1045.39,91.4601
876.841,1046.04,91.5166
865.859,1047.35,91.631
856.01,1047.66,91.658
845.882,1048.13,91.6994
836.185,1048.2,91.7055
826.109,1048.51,91.7327
816.364,1048.5,91.7321
806.444,1048.57,91.7383
797.962,1050,91.8632
789.489,1051.37,91.9826
780.825,1052.82,92.1096
771.195,1052.45,92.0771
762.461,1053.84,92.1986
752.985,1053.25,92.1471
742.222,1053.51,92.1699
732.505,1052.97,92.123
724.153,1053.86,92.201
715.612,1054.83,92.2857
707.289,1055.6,92.353
698.98,1056.31,92.415
690.381,1057.15,92.489
681.124,1056,92.3879
672.567,1056.71,92.4504
664.332,1057.17,92.4906
655.91,1057.7,92.5365
648.75,1059.74,92.715
639.322,1058.44,92.6014
631.157,1058.66,92.6206
622.705,1059,92.6504
615.681,1060.77,92.805
606.337,1061.51,92.8702
598.342,1061.44,92.8637
588.989,1059.79,92.7194
580.943,1059.65,92.7072
573.661,1061.32,92.8531
565.647,1061.07,92.8313
558.276,1062.69,92.9729
551.316,1064.04,93.0917
543.948,1065.57,93.2249
535.993,1065.1,93.1844
528.164,1064.53,93.1346
519.95,1064.11,93.0975
512.067,1063.48,93.0423
504.858,1064.69,93.1483
497.014,1063.95,93.0838
489.721,1065.11,93.1853
482.843,1066.04,93.2664
473.927,1065.65,93.2319
466.658,1066.65,93.3199
459.703,1067.48,93.3921
452.548,1068.34,93.468
445.604,1069.08,93.5324
438.667,1069.77,93.5929
430.041,1066.8,93.3332
423.139,1067.4,93.3852
415.936,1068.07,93.4437
409.152,1068.53,93.4844
402.666,1070.97,93.6981
395.784,1071.39,93.7348
388.025,1069.97,93.6103
380.503,1068.42,93.4747
373.669,1068.7,93.4994
367.286,1070.9,93.6913
360.46,1071.09,93.7086
353.96,1073.24,93.8967
347.246,1073.32,93.9037
339.528,1071.59,93.7524
333.335,1073.52,93.9211
326.074,1071.57,93.7502
319.002,1071.6,93.7531
312.809,1073.41,93.9115
305.852,1073.33,93.9042
299.114,1073.14,93.888
292.913,1074.84,94.0364
285.051,1074.88,94.0395
278.133,1074.62,94.0167
271.435,1074.26,93.9855
264.75,1073.86,93.9508
258.338,1075.41,94.0863
252.124,1076.87,94.2142
245.458,1076.36,94.1691
238.6,1075.85,94.1244
231.963,1075.25,94.0721
225.44,1076.62,94.1925
219.219,1077.9,94.3039
212.709,1077.16,94.2394
205.8,1076.46,94.1785
199.581,1077.63,94.2801
193.459,1078.73,94.377
186.575,1077.91,94.3053
180.348,1078.97,94.3973
174.218,1079.97,94.4847
167.362,1079.02,94.4024
160.834,1078,94.3123
154.399,1078.93,94.394
148.167,1079.8,94.4699
141.929,1080.63,94.5426
135.231,1079.47,94.4415
128.995,1080.23,94.5077
122.756,1080.95,94.5708
116.304,1081.66,94.6327
109.854,1080.32,94.5161
103.804,1082.92,94.7431
97.3409,1083.51,94.7952
91.0827,1084.05,94.8424
84.3536,1082.6,94.7149
78.0616,1081.07,94.5811
71.9498,1083.48,94.7926
65.3792,1083.9,94.8287
59.1151,1082.26,94.6854
52.9619,1084.57,94.8876
46.385,1084.87,94.9137
40.1934,1087.11,95.1096
34.0201,1087.32,95.1279
27.3767,1085.51,94.9698
21.1469,1087.64,95.1562
14.6567,1087.75,95.1655
8.37543,1087.81,95.1713
2.09384,1087.84,95.1739
-4.39714,1087.84,95.1733
-10.6786,1087.79,95.1695
-16.9287,1085.72,94.9883
-23.4497,1087.59,95.1521
-29.7839,1089.43,95.313
-36.0742,1089.24,95.2965
-42.5729,1089.01,95.2762
-48.7713,1086.76,95.0791
-55.4609,1088.44,95.2258
-61.7529,1090.09,95.3709
-68.0465,1089.72,95.3384
-74.5162,1087.31,95.1269
-80.5413,1084.88,94.9148
-86.6455,1082.42,94.6991
-93.2067,1081.88,94.6518
-99.5305,1083.32,94.7779
-105.784,1082.73,94.7264
-113.17,1090,95.3626
-120.009,1095.29,95.8251
-126.647,1094.54,95.7602
-133.206,1095.78,95.8682
-139.677,1096.99,95.9739
-146.326,1096.13,95.8986
-152.653,1095.27,95.8236
-159.261,1096.35,95.918
-166.098,1097.36,96.0062
-172.432,1096.39,95.9213
-179.081,1097.35,96.0054
-184.796,1098.43,96.0998
-191.347,1097.31,96.0024
-198.033,1098.16,96.0764
-204.371,1097.01,95.9755
-211.29,1097.73,96.0392
-218.013,1098.46,96.1026
-224.752,1099.14,96.1626
-231.717,1099.74,96.215
-238.485,1100.34,96.2676
-245.587,1100.83,96.3105
-252.278,1101.38,96.3578
-258.634,1099.91,96.2298
-266.234,1102.21,96.4308
-273.073,1102.6,96.465
-279.819,1102.97,96.4978
-286.502,1101.27,96.3487
-293.882,1103.46,96.5405
-300.985,1103.63,96.5547
-307.353,1101.88,96.4022
-314.257,1102.02,96.4142
-321.385,1102.05,96.4171
-328.881,1104.01,96.5886
-336.73,1105.83,96.7473
-343.004,1103.91,96.5797
-350.577,1105.73,96.7386
-358.503,1107.39,96.8841
-365.41,1107.25,96.8714
-371.474,1107.34,96.8798
-378.507,1107.08,96.857
-385.868,1106.67,96.8206
-392.919,1106.31,96.7899
-401.548,1109.59,97.0766
-409.327,1111.01,97.2009
-417.136,1112.38,97.3207
-423.766,1109.89,97.1029
-431.611,1111.16,97.2139
-439.699,1112.29,97.313
-446.858,1111.6,97.2528
-453.27,1109.02,97.0271
-461.516,1109.96,97.1088
-470.139,1112.85,97.3617
-479.238,1115.5,97.5932
-486.469,1114.56,97.5112
-493.919,1113.48,97.4169
-501.979,1114.27,97.4857
-509.234,1113.18,97.391
-516.368,1114.31,97.4894
-525.555,1116.64,97.6936
-533.713,1117.21,97.7433
-541.895,1117.72,97.788
-550.316,1118.07,97.8186
-558.544,1118.47,97.8532
-567.119,1118.64,97.8686
-574.373,1117.2,97.7426
-582.659,1117.43,97.7624
-592.221,1119.19,97.9165
-600.559,1119.29,97.9254
-609.134,1119.22,97.919
-617.514,1119.2,97.9175
-626.886,1120.87,98.0631
-636.515,1122.34,98.1919
-644,1122.68,98.2222
-652.477,1122.42,98.1993
-662.996,1125.54,98.4719
-672.768,1126.73,98.5762
-680.295,1124.56,98.3865
-689.186,1123.85,98.3241
-698.713,1125.03,98.4275
-709.772,1127.56,98.6486
-718.416,1126.84,98.5854
-728.048,1127.8,98.6695
-737.056,1126.73,98.5765
-744.652,1124.16,98.3508
-753.57,1123.04,98.2531
-761.163,1120.35,98.0181
-769.88,1119.26,97.9224
-779.919,1122.05,98.1664
-792.451,1125.49,98.4676
-803.459,1127.5,98.6439
-815.792,1130.97,98.9472
-827.342,1132.49,99.0797
-837.317,1132.62,99.0913
-850.147,1135.55,99.3474
-861.51,1137.02,99.476
-871.594,1136.89,99.4653
-882.142,1136.36,99.4183
-892.634,1138.33,99.5906
-902.913,1137.88,99.5517
-913.216,1137.36,99.5058
-926.279,1139.67,99.7083
-937.915,1140.51,99.7816
-949.92,1140.98,99.8227
-960.239,1140.19,99.7534
-972.314,1140.46,99.7775
-985.4,1142.43,99.9495
-997.119,1142.87,99.9883
-1007.99,1141.34,99.8542
-1018.56,1140.01,99.7378
-1029.49,1140.96,99.8211
-1044.13,1143.89,100.077
-1057.71,1145.01,100.176
-1069.76,1144.77,100.154
-1079.31,1141.31,99.8519
-1094.16,1143.76,100.066
-1111.85,1148.95,100.52
-1124.39,1147.94,100.432
-1135.1,1145.84,100.248
-1149.09,1146.04,100.265
-1164.22,1147.84,100.423
-1167.86,1138.48,99.604
-1173.31,1130.05,98.8662
-1178.37,1121.93,98.1559
-1180.68,1110.83,97.1846
-1182.69,1099.96,96.2342
-1183.14,1087.76,95.1668
-1182.22,1074.02,93.9649
-1180.97,1060.56,92.7871
-1182.9,1049.46,91.8159
-1182.84,1037.51,90.7705
-1184.28,1026.79,89.8327
-1184.42,1014.45,88.753
-1182.54,1001.31,87.6032
-1183.71,990.672,86.6725
-1185.08,979.714,85.7139
-1185.56,966.608,84.5672
-1187.92,957.405,83.7621
-1189.01,946.509,82.8088
-1189.75,935.975,81.8872
-1190.4,925.464,80.9676
-1189.57,913.534,79.9238
-1188.46,901.872,78.9036
-1189.03,891.225,77.9721
-1189.34,880.831,77.0627
-1191.18,871.642,76.2588
-1193.12,862.233,75.4356
-1193.2,851.899,74.5315
-1191.57,840.442,73.5292
-1190.01,828.805,72.5111
-1190.79,817.211,71.4967
-1193.75,809.367,70.8104
-1195.32,799.948,69.9864
-1194.92,789.78,69.0968
-1194.36,779.758,68.22
-1194.03,769.311,67.306
-1193.4,759.239,66.4248
-1194.31,750.376,65.6494
-1195.44,741.071,64.8353
-1196.29,732.122,64.0524
-1197.22,722.96,63.2508
-1197.94,714.041,62.4705
-1198.6,705.139,61.6916
-1197.6,695.02,60.8063
-1196.39,685.166,59.9443
-1197.04,675.99,59.1415
-1199.12,668.261,58.4653
-1199.46,659.453,57.6947
-1200.42,649.403,56.8154
-1200.81,640.287,56.0179
-1200.95,631.535,55.2522
-1200.97,622.918,54.4982
-1201.16,613.861,53.7059
-1201.12,605.169,52.9455
-1201.13,596.269,52.1668
-1202.76,588.498,51.4869
-1202.53,579.86,50.7311
-1200.56,570.156,49.8822
-1202.02,562.42,49.2054
-1203.59,554.341,48.4986
-1204.9,546.724,47.8322
-1204.39,538.18,47.0846
-1203.97,529.314,46.309
-1205.12,521.727,45.6452
-1206.27,514.029,44.9717
-1205.68,505.217,44.2007
-1204.83,496.89,43.4722
-1205.97,488.881,42.7715
-1208.78,481.962,42.1662
-1207.77,473.683,41.4419
-1207.29,463.932,40.5888
-1210.04,456.775,39.9626
-1208.91,448.443,39.2336
-1205.93,439.224,38.4271
-1208.44,432.306,37.8219
-1210.92,425.374,37.2154
-1211.55,417.544,36.5304
-1210.15,409.313,35.8103
-1206.8,400.483,35.0377
-1207.27,392.711,34.3578
-1209.52,385.787,33.7519
-1209.92,377.906,33.0625
-1210.18,370.381,32.4041
-1212.26,363.556,31.807
-1212.52,355.692,31.119
-1212.63,348.186,30.4623
-1212.77,340.459,29.7863
-1210.86,332.445,29.0851
-1212.76,325.5,28.4776
-1214.68,318.313,27.8488
-1214.56,310.851,27.196
-1214.39,303.402,26.5442
-1216.18,296.205,25.9146
-1213.98,288.307,25.2236
-1213.76,280.547,24.5447
-1215.33,273.703,23.9459
-1214.94,266.306,23.2987
-1216.53,258.99,22.6587
-1217.98,252.131,22.0586
-1217.53,244.404,21.3826
-1216.96,237.041,20.7384
-1216.32,229.808,20.1056
-1217.69,222.486,19.465
-1218.95,215.504,18.8541
-1218.25,207.946,18.1929
-1217.45,200.636,17.5533
-1216.62,193.342,16.9152
-1217.75,186.134,16.2846
-1218.8,179.153,15.6739
-1219.87,171.816,15.032
-1218.84,164.672,14.4069
-1217.96,156.148,13.6612
-1218.84,149.166,13.0503
-1219.72,141.83,12.4085
-1218.53,134.618,11.7776
-1219.31,127.4,11.1461
-1218.04,120.214,10.5174
-1220.7,113.418,9.92276
-1221.36,106.187,9.29017
-1219.96,99.0244,8.66352
-1220.53,91.7989,8.03136
-1221.04,84.803,7.4193
-1223.5,77.9317,6.81814
-1221.95,70.5699,6.17407
-1220.34,63.4626,5.55226
-1222.7,56.2104,4.91777
-1225,49.2833,4.31173
-1225.27,42.0285,3.67702
-1223.5,34.9491,3.05765
-1223.68,27.9374,2.4442
-1223.82,20.6908,1.81021
-1225.92,13.6998,1.19857
-1225.98,6.44009,0.563435
-1226,-0.585396,-0.0512155
-1225.98,-7.61115,-0.66589
-1225.91,-14.9875,-1.31124
-1225.8,-21.8955,-1.9156
-1229.68,-27.9568,-2.44591
-1231.5,-35.0601,-3.06737
-1231.26,-42.4692,-3.71558
-1231,-49.4069,-4.32254
-1230.68,-56.8127,-4.97047
-1230.33,-63.8644,-5.58741
-1231.94,-71.0287,-6.21421
-1231.49,-78.3225,-6.85233
-1231.02,-85.3782,-7.46962
-1230.49,-92.6663,-8.10725
-1231.93,-99.8779,-8.73818
-1233.32,-107.109,-9.3708
-1230.67,-114.225,-9.99341
-1231.98,-121.472,-10.6274
-1231.22,-128.882,-11.2758
-1232.44,-136.155,-11.912
-1233.6,-143.682,-12.5706
-1232.75,-150.749,-13.1888
-1231.86,-157.811,-13.8067
-1232.87,-165.369,-14.4679
-1233.88,-172.708,-15.11
-1234.81,-180.3,-15.7742
-1235.72,-187.674,-16.4193
-1236.59,-195.064,-17.0658
-1235.41,-202.382,-17.7062
-1236.19,-209.793,-18.3545
-1236.87,-217.574,-19.0353
-1235.59,-224.658,-19.6551
-1236.26,-231.986,-20.2961
-1234.83,-239.42,-20.9466
-1235.39,-246.884,-21.5996
-1237.81,-255.003,-22.3098
-1238.27,-262.506,-22.9663
-1236.74,-269.598,-23.5868
-1237.06,-277.354,-24.2653
-1237.38,-284.887,-24.9244
-1237.58,-292.788,-25.6156
-1239.78,-300.699,-26.3078
-1241.91,-308.764,-27.0133
-1241.95,-316.725,-27.7098
-1240.13,-323.718,-28.3217
-1240.08,-331.691,-29.0192
-1240.07,-339.319,-29.6866
-1240.05,-346.84,-30.3446
-1239.85,-354.845,-31.045
-1241.62,-363.067,-31.7642
-1243.65,-370.251,-32.3928
-1243.33,-378.191,-33.0874
-1244.95,-386.495,-33.8139
-1244.6,-394.227,-34.4904
-1242.23,-401.59,-35.1345
-1243.68,-409.953,-35.8663
-1244.97,-418.704,-36.6318
-1246.31,-427.128,-37.3688
-1247.64,-435.461,-38.0979
-1246.86,-443.63,-38.8126
-1246.16,-451.449,-39.4967
-1247.19,-460.204,-40.2627
-1250.13,-469.452,-41.0717
-1249.27,-477.322,-41.7602
-1246.4,-484.711,-42.4067
-1245.43,-492.581,-43.0952
-1248.04,-502.185,-43.9355
-1248.82,-510.842,-44.6929
-1249.39,-519.883,-45.4839
-1250.05,-528.591,-46.2457
-1250.7,-537.204,-46.9993
-1249.25,-545.52,-47.7268
-1252.04,-554.025,-48.4709
-1250.64,-562.01,-49.1695
-1250.91,-571.066,-49.9618
-1253.03,-580.746,-50.8087
-1254.91,-590.829,-51.6908
-1253.34,-598.752,-52.384
-1253.45,-607.668,-53.1641
-1253.33,-616.965,-53.9774
-1255.17,-626.695,-54.8287
-1254.92,-636.043,-55.6466
-1258.33,-646.879,-56.5945
-1257.99,-656.167,-57.4072
-1257.72,-665.234,-58.2004
-1257.38,-674.319,-58.9953
-1256.84,-683.662,-59.8127
-1258.12,-693.748,-60.6951
-1260.87,-705.207,-61.6976
-1260.87,-713.308,-62.4063
-1260.2,-722.509,-63.2113
-1259.32,-731.967,-64.0388
-1260.24,-742.213,-64.9352
-1262.79,-753.518,-65.9243
